x[px],y[px],t[s]
0.009799577811221498,0.0013561422916580548,0.4872839673117201
0.009473018533520979,0.0014265716454400206,0.5012158570785921
0.010153084537094506,0.0015596248989386517,0.49254345938115385
0.00984915081416183,0.0014567748484020893,0.48717168765699903
0.010174767113846668,0.0013253351611988,0.4871772431303358
0.00941676871366749,0.0014283468701253908,0.4949482728138777
0.010133283453327847,0.0014830070071721012,0.4893144747056362
0.009942579061999905,0.0018244891313509235,0.5040883181986299
0.009929172788342306,0.0014696485983612445,0.5102498335772087
0.009978585797081694,0.0017629719197546335,0.48716596004379425
0.010025693067374448,0.0019636634229818605,0.487168205166307
0.009925145734172717,0.0016370178691926616,0.4872162892107763
0.009664160804672351,0.001658964749399724,0.5026469287490086
0.009984972656846726,0.0018827482307439128,0.48804292940641114
0.00980098928777677,0.0015031687184052104,0.48753259317466313
0.009643667487836538,0.001553118901362461,0.4875107979210552
0.010364049770680507,0.0017125295310641405,0.49398937471045423
0.010005126042318162,0.0014621560715708767,0.4878316843077657
0.009381067664474779,0.002079675318110085,0.5075746399389061
0.009784681861133683,0.0016202090664734956,0.4872377845983167
0.009813236180980994,0.00159111034888493,0.5039981964391219
0.009784538793139662,0.0018663446623808303,0.4886097503719256
0.010187767663485253,0.0017850273196904853,0.48720285803948116
0.009623491614782332,0.0014847758611603622,0.4871814685864227
0.010059752189794855,0.0012202519429412302,0.4901568148494007
0.009861270571839798,0.002016552719944406,0.4895626830316415
0.009774044298751632,0.0013892225662385667,0.48724287038887865
0.010238015799206503,0.001234389105071083,0.48736734325609554
0.006504121271400595,0.007430089337426832,0.5241106264746003
0.006177561993700076,0.007500518691208798,0.5380425162414723
0.006857627997273602,0.007633571944707429,0.529370118544034
0.0065536942743409255,0.007530721894170867,0.5239983468198792
0.006879310574025763,0.007399282206967578,0.524003902293216
0.006121312173846588,0.007502293915894168,0.531774931976758
0.006837826913506944,0.0075569540529408785,0.5261411338685165
0.0066471225221790015,0.0078984361771197,0.5409149773615102
0.006633716248521403,0.007543595644130022,0.5470764927400888
0.006683129257260789,0.007836918965523411,0.5239926192066745
0.006730236527553545,0.008037610468750638,0.5239948643291872
0.0066296891943518135,0.007710964914961439,0.5240429483736566
0.006368704264851448,0.007732911795168502,0.5394735879118889
0.006689516117025822,0.007956695276512691,0.5248695885692913
0.006505532747955866,0.007577115764173988,0.5243592523375433
0.006348210948015634,0.007627065947131239,0.5243374570839354
0.007068593230859604,0.007786476576832918,0.5308160338733344
0.00670966950249726,0.007536103117339654,0.524658343470646
0.006085611124653875,0.008153622363878862,0.5444012991017864
0.006489225321312781,0.007694156112242273,0.524064443761197
0.006517779641160089,0.007665057394653708,0.5408248556020021
0.006489082253318759,0.007940291708149609,0.5254364095348059
0.0068923111236643495,0.007858974365459263,0.5240295172023615
0.006328035074961429,0.00755872290692914,0.5240081277493029
0.006764295649973951,0.007294198988710008,0.526983474012281
0.006565814032018894,0.008090499765713183,0.5263893421945217
0.006478587758930729,0.0074631696120073445,0.5240695295517589
0.0069425592593856,0.00730833615083986,0.5241940024189757
0.00832251189246966,0.006666855953299666,0.7747985008893314
0.00799595261476914,0.006737285307081632,0.7887303906562034
0.008676018618342668,0.006870338560580263,0.7800579929587652
0.008372084895409991,0.006767488510043701,0.7746862212346104
0.00869770119509483,0.0066360488228404116,0.7746917767079472
0.007939702794915652,0.006739060531767002,0.7824628063914891
0.00865621753457601,0.006793720668813712,0.7768290082832476
0.008465513143248067,0.007135202792992535,0.7916028517762413
0.008452106869590468,0.006780362260002856,0.79776436715482
0.008501519878329856,0.007073685581396245,0.7746804936214057
0.00854862714862261,0.007274377084623472,0.7746827387439184
0.008448079815420879,0.006947731530834273,0.7747308227883878
0.008187094885920513,0.0069696784110413355,0.7901614623266201
0.008507906738094888,0.007193461892385524,0.7755574629840225
0.008323923369024933,0.0068138823800468215,0.7750471267522745
0.0081666015690847,0.0068638325630040724,0.7750253314986666
0.00888698385192867,0.007023243192705752,0.7815039082880656
0.008528060123566324,0.006772869733212488,0.7753462178853772
0.00790400174572294,0.007390388979751697,0.7950891735165175
0.008307615942381845,0.006930922728115107,0.7747523181759282
0.008336170262229155,0.006901824010526541,0.7915127300167333
0.008307472874387824,0.007177058324022442,0.776124283949537
0.008710701744733415,0.007095740981332097,0.7747173916170926
0.008146425696030494,0.006795489522801974,0.7746960021640341
0.008582686271043017,0.006530965604582842,0.7776713484270121
0.00838420465308796,0.007327266381586018,0.7770772166092529
0.008296978379999794,0.006699936227880178,0.7747574039664901
0.008760949880454665,0.006545102766712694,0.7748818768337069
0.007063087321440021,0.006795713915738462,0.8056554485021796
0.006736528043739503,0.006866143269520428,0.8195873382690516
0.007416594047313029,0.006999196523019059,0.8109149405716134
0.007112660324380352,0.006896346472482497,0.8055431688474586
0.00743827662406519,0.006764906785279207,0.8055487243207954
0.006680278223886014,0.0068679184942057984,0.8133197540043373
0.00739679296354637,0.006922578631252508,0.8076859558960958
0.007206088572218428,0.0072640607554313305,0.8224597993890895
0.007192682298560829,0.006909220222441652,0.8286213147676682
0.007242095307300216,0.007202543543835041,0.8055374412342539
0.0072892025775929715,0.0074032350470622675,0.8055396863567665
0.00718865524439124,0.0070765894932730685,0.805587770401236
0.006927670314890875,0.007098536373480131,0.8210184099394683
0.0072484821670652485,0.00732231985482432,0.8064144105968707
0.007064498797995293,0.006942740342485617,0.8059040743651227
0.006907176998055061,0.006992690525442868,0.8058822791115148
0.0076275592808990305,0.0071521011551445475,0.8123608559009138
0.007268635552536686,0.006901727695651284,0.8062031654982253
0.006644577174693302,0.0075192469421904926,0.8259461211293657
0.007048191371352207,0.007059780690553903,0.8056092657887763
0.007076745691199516,0.007030681972965337,0.8223696776295815
0.007048048303358186,0.0073059162864612375,0.8069812315623852
0.007451277173703776,0.007224598943770893,0.8055743392299408
0.006887001125000855,0.006924347485240769,0.8055529497768823
0.007323261700013378,0.006659823567021638,0.8085282960398603
0.007124780082058321,0.007456124344024814,0.8079341642221011
0.007037553808970156,0.006828794190318974,0.8056143515793383
0.007501525309425027,0.00667396072915149,0.8057388244465551
0.0055430136698143735,0.008361402153246164,0.33149766922670004
0.005216454392113855,0.00843183150702813,0.345429558993572
0.005896520395687381,0.008564884760526761,0.3367571612961338
0.0055925866727547045,0.008462034709990199,0.331385389571979
0.005918202972439542,0.00833059502278691,0.33139094504531574
0.0051602045722603665,0.0084336067317135,0.3391619747288577
0.005876719311920723,0.00848826686876021,0.3335281766206162
0.0056860149205927805,0.008829748992939033,0.34830202011360983
0.005672608646935182,0.008474908459949354,0.3544635354921886
0.005722021655674568,0.008768231781342744,0.3313796619587742
0.005769128925967324,0.00896892328456997,0.33138190708128695
0.0056685815927655925,0.008642277730780771,0.3314299911257563
0.005407596663265227,0.008664224610987835,0.34686063066398864
0.005728408515439601,0.008888008092332023,0.3322566313213911
0.005544425146369645,0.008508428579993321,0.3317462950896431
0.005387103346429413,0.008558378762950571,0.33172449983603514
0.006107485629273383,0.008717789392652251,0.3382030766254342
0.005748561900911039,0.008467415933158987,0.33204538622274565
0.005124503523067654,0.009084935179698194,0.351788341853886
0.0055281177197265595,0.008625468928061606,0.33145148651329664
0.005556672039573868,0.008596370210473039,0.3482118983541019
0.005527974651732538,0.008871604523968941,0.3328234522869056
0.0059312035220781285,0.008790287181278595,0.3314165599544611
0.005366927473375208,0.008490035722748472,0.33139517050140266
0.00580318804838773,0.00822551180452934,0.3343705167643807
0.005604706430432673,0.009021812581532515,0.3337763849466215
0.005517480157344508,0.008394482427826677,0.3314565723038586
0.005981451657799379,0.008239648966659192,0.3315810451710755
0.0076171267497240356,0.0038909555938085264,0.015868285371905665
0.007290567472023517,0.003961384947590492,0.02980017513877762
0.007970633475597044,0.004094438201089123,0.021127777441339434
0.0076666997526643665,0.003991588150552562,0.015756005717184607
0.007992316052349204,0.003860148463349272,0.015761561190521377
0.007234317652170029,0.003963160172275862,0.023532590874063276
0.007950832391830384,0.004017820309322573,0.017898792765821823
0.0077601280005024425,0.004359302433501395,0.03267263625881547
0.007746721726844844,0.004004461900511716,0.03883415163739423
0.00779613473558423,0.0042977852219051055,0.01575027810397984
0.007843242005876987,0.004498476725132332,0.015752523226492565
0.0077426946726752545,0.004171831171343133,0.015800607270961917
0.007481709743174889,0.004193778051550196,0.031231246809194247
0.007802521595349263,0.004417561532894384,0.016627247466596707
0.007618538226279307,0.004037982020555682,0.016116911234848708
0.007461216426339075,0.004087932203512933,0.01609511598124077
0.008181598709183044,0.004247342833214612,0.022573692770639798
0.0078226749808207,0.0039969693737213485,0.016416002367951276
0.007198616602977315,0.004614488620260557,0.03615895799909167
0.007602230799636222,0.004155022368623968,0.015822102658502268
0.00763078511948353,0.004125923651035402,0.03258251449930749
0.0076020877316422,0.004401157964531302,0.017194068432111177
0.00800531660198779,0.004319840621840957,0.015787176099666764
0.00744104055328487,0.004019589163310834,0.01576578664660827
0.007877301128297392,0.003755065245091702,0.01874113290958629
0.007678819510342335,0.004551366022094878,0.018147001091827097
0.00759159323725417,0.003924035868389039,0.015827188449064233
0.00805556473770904,0.003769202407221555,0.01595166131628113
6.538715430307225e-06,0.009624918001085359,0.47655299227323744
-0.0003200205622702118,0.009695347354867325,0.49048488204010937
0.00036004544130331477,0.009828400608365956,0.4818124843426712
5.611171837063845e-05,0.009725550557829393,0.4764407126185164
0.00038172801805547586,0.009594110870626104,0.47644626809185314
-0.0003762703821237002,0.009697122579552695,0.4842172977753951
0.0003402443575366559,0.009751782716599405,0.4785834996671536
0.0001495399662087139,0.010093264840778228,0.49335734316014723
0.00013613369255111488,0.009738424307788549,0.499518858538726
0.00018554670129050234,0.010031747629181938,0.4764349850053116
0.00023265397158325757,0.010232439132409165,0.47643723012782435
0.00013210663838152586,0.009905793578619966,0.4764853141722937
-0.00012887829111883956,0.00992774045882703,0.49191595371052604
0.00019193356105553437,0.010151523940171218,0.4773119543679285
7.950191985578968e-06,0.009771944427832515,0.4768016181361805
-0.00014937160795465328,0.009821894610789765,0.47677982288257253
0.0005710106748893164,0.009981305240491446,0.4832583996719716
0.00021208694652697185,0.009730931780998181,0.47710070926928305
-0.00041197143131641267,0.010348451027537389,0.4968436649004234
-8.357234657507172e-06,0.0098889847759008,0.47650680955983404
2.019708518980181e-05,0.009859886058312234,0.4932672214006393
-8.500302651528313e-06,0.010135120371808136,0.477878775333443
0.00039472856769406163,0.01005380302911779,0.4764718830009985
-0.00016954748100885854,0.009753551570587667,0.47645049354794006
0.00026671309400366365,0.009489027652368535,0.4794258398109181
6.823147604860692e-05,0.01028532842937171,0.4788317079931589
-1.899479703955869e-05,0.009657998275665871,0.476511895350396
0.00044497670341531203,0.009503164814498387,0.4766363682176129
0.004001088077085651,0.0031469197029406247,0.4199343003163988
0.003674528799385132,0.0032173490567225906,0.4338661900832707
0.004354594802958659,0.0033504023102212217,0.42519379238583255
0.004050661080025982,0.0032475522596846595,0.41982202066167773
0.00437627737971082,0.0031161125724813703,0.4198275761350145
0.0036182789795316437,0.003219124281407961,0.4275986058185564
0.004334793719192,0.003273784418454671,0.4219648077103149
0.004144089327864058,0.0036152665426334935,0.43673865120330857
0.004130683054206459,0.0032604260096438147,0.44290016658188736
0.004180096062945846,0.0035537493310372034,0.41981629304847295
0.004227203333238601,0.003754440834264431,0.4198185381709857
0.00412665600003687,0.0034277952804752316,0.419866622215455
0.0038656710705365044,0.0034497421606822943,0.4352972617536874
0.004186482922710878,0.0036735256420264827,0.42069326241108984
0.004002499553640923,0.0032939461296877803,0.42018292617934183
0.003845177753700691,0.0033438963126450312,0.42016113092573387
0.00456556003654466,0.003503306942346711,0.42663970771513293
0.004206636308182316,0.003252933482853447,0.4204820173124444
0.0035825779303389313,0.0038704527293926556,0.44022497294358476
0.003986192126997837,0.003410986477756066,0.4198881176029954
0.0040147464468451455,0.0033818877601675,0.4366485294438006
0.003986049059003816,0.0036571220736634005,0.4212600833766043
0.004389277929349405,0.0035758047309730557,0.41985319104415986
0.0038250018806464856,0.0032755532724429324,0.4198318015911014
